carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-10,85,300
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-10,85,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-10,85,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-10,85,Price unavailable
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-11,86,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-11,86,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-11,86,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-11,86,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-11,86,Price unavailable
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-12,87,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-12,87,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-12,87,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-12,87,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-12,87,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-13,88,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-13,88,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-13,88,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-13,88,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-13,88,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-14,89,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-14,89,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-14,89,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-14,89,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-14,89,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-15,90,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-15,90,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-15,90,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-15,90,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-15,90,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-16,91,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-16,91,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-16,91,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-16,91,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-17,92,271
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-17,92,300
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-17,92,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-17,92,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-18,93,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-18,93,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-18,93,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-18,93,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-19,94,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-19,94,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-19,94,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-19,94,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-20,95,290
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-20,95,302
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-20,95,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-20,95,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-21,96,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-21,96,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-21,96,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-21,96,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-22,97,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-22,97,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-22,97,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-22,97,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-23,98,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-23,98,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-23,98,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-23,98,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-24,99,271
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-24,99,300
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-24,99,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-24,99,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-25,100,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-25,100,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-25,100,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-25,100,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-26,101,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-26,101,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-26,101,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-26,101,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-27,102,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-27,102,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-27,102,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-27,102,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-28,103,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-28,103,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-28,103,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-28,103,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-29,104,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-29,104,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-29,104,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-29,104,582
