carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-21,36,373
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-05-21,36,438
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-21,36,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-21,36,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-05-22,37,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-22,37,383
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-22,37,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-22,37,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-05-23,38,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-23,38,383
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-05-23,38,448
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-23,38,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-23,38,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-05-24,39,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-24,39,383
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-24,39,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-24,39,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-05-25,40,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-25,40,373
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-05-25,40,438
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-25,40,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-25,40,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-05-26,41,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-26,41,373
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-05-26,41,438
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-26,41,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-26,41,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-05-27,42,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-27,42,373
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-27,42,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-27,42,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-05-28,43,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-28,43,373
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-05-28,43,513
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-28,43,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-28,43,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-05-29,44,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-29,44,383
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-29,44,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-29,44,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-05-30,45,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-30,45,487
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-05-30,45,523
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-30,45,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-30,45,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-05-31,46,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-05-31,46,487
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-05-31,46,"1,012"
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-05-31,46,"1,012"
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-01,47,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-01,47,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-01,47,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-01,47,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-01,47,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-02,48,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-02,48,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-02,48,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-02,48,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-02,48,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-03,49,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-03,49,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-03,49,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-03,49,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-03,49,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-04,50,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-04,50,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-04,50,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-04,50,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-04,50,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-05,51,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-05,51,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-05,51,526
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-05,51,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-05,51,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-06,52,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-06,52,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-06,52,487
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-06,52,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-06,52,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-07,53,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-07,53,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-07,53,487
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-07,53,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-07,53,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-08,54,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-08,54,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-08,54,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-08,54,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-08,54,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-09,55,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-09,55,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-09,55,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-09,55,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-09,55,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-10,56,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-10,56,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-10,56,418
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-10,56,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-10,56,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-11,57,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-11,57,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-11,57,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-11,57,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-11,57,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-12,58,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-12,58,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-12,58,487
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-12,58,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-12,58,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-13,59,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-13,59,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-13,59,487
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-13,59,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-13,59,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-14,60,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-14,60,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-14,60,558
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-14,60,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-14,60,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-15,61,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-15,61,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-15,61,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-15,61,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-15,61,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-16,62,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-16,62,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-16,62,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-16,62,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-16,62,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-17,63,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-17,63,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-17,63,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-17,63,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-17,63,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-18,64,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-18,64,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-18,64,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-18,64,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-18,64,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-19,65,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-19,65,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-19,65,487
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-19,65,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-19,65,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-20,66,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-20,66,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-20,66,487
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-20,66,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-20,66,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-21,67,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-21,67,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-21,67,558
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-21,67,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-21,67,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-22,68,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-22,68,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-22,68,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-22,68,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-22,68,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-23,69,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-23,69,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-23,69,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-23,69,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-23,69,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-24,70,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-24,70,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-24,70,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-24,70,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-24,70,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-25,71,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-25,71,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-25,71,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-25,71,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-25,71,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-26,72,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-26,72,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-26,72,487
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-26,72,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-26,72,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-27,73,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-27,73,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-27,73,487
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-27,73,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-27,73,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-28,74,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-28,74,380
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-28,74,558
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-28,74,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-28,74,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-29,75,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-29,75,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-29,75,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-29,75,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-29,75,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-06-30,76,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-06-30,76,370
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-06-30,76,477
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-06-30,76,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-06-30,76,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-01,77,258
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-01,77,290
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-01,77,302
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-01,77,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-01,77,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-02,78,261
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-02,78,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-02,78,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-02,78,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-02,78,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-03,79,269
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-03,79,271
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-03,79,300
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-03,79,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-03,79,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-04,80,269
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-04,80,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-04,80,416
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-04,80,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-04,80,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-05,81,258
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-05,81,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-05,81,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-05,81,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-05,81,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-06,82,258
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-06,82,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-06,82,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-06,82,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-06,82,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-07,83,247
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-07,83,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-07,83,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-07,83,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-07,83,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-08,84,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-08,84,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-08,84,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-08,84,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-08,84,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-09,85,221
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-09,85,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-09,85,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-09,85,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-09,85,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-10,86,269
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-10,86,271
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-10,86,300
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-10,86,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-10,86,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-11,87,282
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-11,87,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-11,87,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-11,87,582
