carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-27,40,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-27,40,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-27,40,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-28,41,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-28,41,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-28,41,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-28,41,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-28,41,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-29,42,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-29,42,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-29,42,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-29,42,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-29,42,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-29,42,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-30,43,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-05-30,43,348
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-30,43,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-30,43,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-30,43,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-30,43,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-30,43,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-31,44,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-05-31,44,303
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-31,44,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-31,44,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-31,44,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-31,44,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-31,44,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-01,45,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-01,45,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-01,45,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-01,45,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-01,45,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-01,45,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-02,46,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-02,46,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-02,46,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-02,46,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-02,46,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-03,47,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-03,47,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-03,47,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-03,47,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-03,47,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-03,47,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-04,48,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-04,48,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-04,48,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-04,48,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-04,48,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-04,48,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-05,49,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-05,49,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-05,49,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-05,49,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-05,49,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-05,49,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-05,49,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-06,50,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-06,50,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-06,50,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-06,50,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-06,50,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-06,50,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-06,50,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-07,51,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-07,51,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-07,51,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-07,51,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-07,51,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-07,51,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-07,51,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-08,52,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-08,52,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-08,52,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-08,52,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-08,52,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-08,52,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-09,53,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-09,53,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-09,53,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-09,53,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-09,53,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-10,54,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-10,54,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-10,54,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-10,54,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-10,54,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-10,54,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-11,55,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-11,55,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-11,55,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-11,55,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-11,55,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-11,55,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-12,56,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-12,56,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-12,56,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-12,56,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-12,56,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-12,56,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-12,56,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-13,57,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-13,57,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-13,57,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-13,57,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-13,57,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-13,57,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-13,57,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-14,58,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-14,58,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-14,58,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-14,58,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-14,58,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-14,58,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-14,58,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-15,59,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-15,59,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-15,59,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-15,59,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-15,59,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-15,59,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-16,60,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-16,60,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-16,60,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-16,60,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-16,60,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-17,61,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-17,61,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-17,61,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-17,61,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-17,61,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-17,61,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-18,62,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-18,62,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-18,62,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-18,62,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-18,62,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-18,62,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-19,63,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-19,63,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-19,63,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-19,63,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-19,63,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-19,63,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-19,63,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-20,64,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-20,64,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-20,64,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-20,64,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-20,64,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-20,64,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-20,64,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-21,65,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-21,65,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-21,65,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-21,65,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-21,65,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-21,65,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-21,65,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-22,66,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-22,66,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-22,66,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-22,66,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-22,66,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-22,66,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-23,67,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-23,67,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-23,67,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-23,67,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-23,67,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-24,68,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-24,68,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-24,68,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-24,68,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-24,68,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-24,68,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-25,69,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-25,69,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-25,69,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-25,69,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-25,69,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-25,69,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-26,70,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-26,70,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-26,70,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-26,70,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-26,70,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-26,70,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-26,70,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-27,71,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-27,71,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-27,71,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-27,71,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-27,71,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-27,71,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-27,71,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-28,72,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-28,72,215
