carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
IndiGo,5:30,Non-stop,SIN,MAA,one-way,17/5/20,34,139
Silkair,7:40,Non-stop,SIN,MAA,one-way,17/5/20,34,981
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,17/5/20,34,981
IndiGo,11:30,Non-stop,SIN,MAA,one-way,18/5/20,35,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,18/5/20,35,161
IndiGo,5:30,Non-stop,SIN,MAA,one-way,18/5/20,35,139
Scoot,22:50,Non-stop,SIN,MAA,one-way,18/5/20,35,211
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,18/5/20,35,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,19/5/20,36,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,19/5/20,36,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,19/5/20,36,161
Air India,9:00,Non-stop,SIN,MAA,one-way,19/5/20,36,304
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,19/5/20,36,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,20/5/20,37,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,20/5/20,37,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,20/5/20,37,161
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,20/5/20,37,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,21/5/20,38,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,21/5/20,38,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,21/5/20,38,179
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,21/5/20,38,981
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,21/5/20,38,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,22/5/20,39,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,22/5/20,39,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,22/5/20,39,161
Silkair,7:40,Non-stop,SIN,MAA,one-way,22/5/20,39,981
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,22/5/20,39,981
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,22/5/20,39,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,23/5/20,40,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,23/5/20,40,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,23/5/20,40,229
Air India,9:00,Non-stop,SIN,MAA,one-way,23/5/20,40,314
Silkair,7:40,Non-stop,SIN,MAA,one-way,23/5/20,40,981
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,23/5/20,40,981
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,23/5/20,40,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,24/5/20,41,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,24/5/20,41,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,24/5/20,41,179
Silkair,7:40,Non-stop,SIN,MAA,one-way,24/5/20,41,981
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,24/5/20,41,981
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,24/5/20,41,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,25/5/20,42,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,25/5/20,42,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,25/5/20,42,179
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,25/5/20,42,981
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,25/5/20,42,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,26/5/20,43,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,26/5/20,43,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,26/5/20,43,179
Air India,9:00,Non-stop,SIN,MAA,one-way,26/5/20,43,304
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,26/5/20,43,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,27/5/20,44,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,27/5/20,44,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,27/5/20,44,179
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,27/5/20,44,981
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,27/5/20,44,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,28/5/20,45,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,28/5/20,45,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,28/5/20,45,179
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,28/5/20,45,981
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,28/5/20,45,981
IndiGo,5:30,Non-stop,SIN,MAA,one-way,29/5/20,46,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,29/5/20,46,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,29/5/20,46,179
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,29/5/20,46,981
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,29/5/20,46,981
