carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,25/7/20,102,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,26/7/20,103,168
Air India,9:00,Non-stop,SIN,MAA,one-way,26/7/20,103,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,26/7/20,103,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,26/7/20,103,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,26/7/20,103,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,27/7/20,104,168
Air India,9:00,Non-stop,SIN,MAA,one-way,27/7/20,104,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,27/7/20,104,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,27/7/20,104,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,28/7/20,105,168
Air India,9:00,Non-stop,SIN,MAA,one-way,28/7/20,105,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,28/7/20,105,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,29/7/20,106,168
Air India,9:00,Non-stop,SIN,MAA,one-way,29/7/20,106,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,29/7/20,106,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,29/7/20,106,250
