carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Scoot,22:50,Non-stop,SIN,MAA,one-way,6/5/20,21,156
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,6/5/20,21,168
IndiGo,5:30,Non-stop,SIN,MAA,one-way,6/5/20,21,139
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,6/5/20,21,972
Scoot,22:50,Non-stop,SIN,MAA,one-way,7/5/20,22,126
IndiGo,11:30,Non-stop,SIN,MAA,one-way,7/5/20,22,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,7/5/20,22,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,7/5/20,22,139
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,7/5/20,22,972
Scoot,22:50,Non-stop,SIN,MAA,one-way,8/5/20,23,134
IndiGo,11:30,Non-stop,SIN,MAA,one-way,8/5/20,23,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,8/5/20,23,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,8/5/20,23,139
Silkair,7:40,Non-stop,SIN,MAA,one-way,8/5/20,23,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,8/5/20,23,"1,053"
Scoot,22:50,Non-stop,SIN,MAA,one-way,9/5/20,24,126
IndiGo,11:30,Non-stop,SIN,MAA,one-way,9/5/20,24,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,9/5/20,24,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,9/5/20,24,139
Air India,9:00,Non-stop,SIN,MAA,one-way,9/5/20,24,303
Silkair,7:40,Non-stop,SIN,MAA,one-way,9/5/20,24,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,9/5/20,24,972
Scoot,22:50,Non-stop,SIN,MAA,one-way,10/5/20,25,134
IndiGo,11:30,Non-stop,SIN,MAA,one-way,10/5/20,25,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,10/5/20,25,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,10/5/20,25,139
Silkair,7:40,Non-stop,SIN,MAA,one-way,10/5/20,25,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,10/5/20,25,"1,053"
Scoot,22:50,Non-stop,SIN,MAA,one-way,11/5/20,26,134
IndiGo,11:30,Non-stop,SIN,MAA,one-way,11/5/20,26,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,11/5/20,26,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,11/5/20,26,139
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,11/5/20,26,972
IndiGo,11:30,Non-stop,SIN,MAA,one-way,12/5/20,27,139
Scoot,22:50,Non-stop,SIN,MAA,one-way,12/5/20,27,143
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,12/5/20,27,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,12/5/20,27,139
Air India,9:00,Non-stop,SIN,MAA,one-way,12/5/20,27,293
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,12/5/20,27,972
Scoot,22:50,Non-stop,SIN,MAA,one-way,13/5/20,28,134
IndiGo,11:30,Non-stop,SIN,MAA,one-way,13/5/20,28,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,13/5/20,28,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,13/5/20,28,139
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,13/5/20,28,972
IndiGo,11:30,Non-stop,SIN,MAA,one-way,14/5/20,29,139
Scoot,22:50,Non-stop,SIN,MAA,one-way,14/5/20,29,143
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,14/5/20,29,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,14/5/20,29,139
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,14/5/20,29,972
IndiGo,11:30,Non-stop,SIN,MAA,one-way,15/5/20,30,139
Scoot,22:50,Non-stop,SIN,MAA,one-way,15/5/20,30,143
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,15/5/20,30,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,15/5/20,30,139
Silkair,7:40,Non-stop,SIN,MAA,one-way,15/5/20,30,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,15/5/20,30,972
IndiGo,11:30,Non-stop,SIN,MAA,one-way,16/5/20,31,139
Scoot,22:50,Non-stop,SIN,MAA,one-way,16/5/20,31,143
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,16/5/20,31,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,16/5/20,31,139
Air India,9:00,Non-stop,SIN,MAA,one-way,16/5/20,31,268
Silkair,7:40,Non-stop,SIN,MAA,one-way,16/5/20,31,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,16/5/20,31,972
IndiGo,11:30,Non-stop,SIN,MAA,one-way,17/5/20,32,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,17/5/20,32,150
Scoot,22:50,Non-stop,SIN,MAA,one-way,17/5/20,32,172
IndiGo,5:30,Non-stop,SIN,MAA,one-way,17/5/20,32,139
Silkair,7:40,Non-stop,SIN,MAA,one-way,17/5/20,32,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,17/5/20,32,972
IndiGo,11:30,Non-stop,SIN,MAA,one-way,18/5/20,33,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,18/5/20,33,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,18/5/20,33,139
Scoot,22:50,Non-stop,SIN,MAA,one-way,18/5/20,33,201
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,18/5/20,33,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,19/5/20,34,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,19/5/20,34,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,19/5/20,34,150
Air India,9:00,Non-stop,SIN,MAA,one-way,19/5/20,34,293
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,19/5/20,34,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,20/5/20,35,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,20/5/20,35,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,20/5/20,35,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,20/5/20,35,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,20/5/20,35,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,21/5/20,36,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,21/5/20,36,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,21/5/20,36,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,21/5/20,36,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,21/5/20,36,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,22/5/20,37,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,22/5/20,37,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,22/5/20,37,150
Silkair,7:40,Non-stop,SIN,MAA,one-way,22/5/20,37,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,22/5/20,37,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,22/5/20,37,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,23/5/20,38,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,23/5/20,38,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,23/5/20,38,218
Air India,9:00,Non-stop,SIN,MAA,one-way,23/5/20,38,303
Silkair,7:40,Non-stop,SIN,MAA,one-way,23/5/20,38,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,23/5/20,38,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,23/5/20,38,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,24/5/20,39,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,24/5/20,39,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,24/5/20,39,168
Silkair,7:40,Non-stop,SIN,MAA,one-way,24/5/20,39,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,24/5/20,39,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,24/5/20,39,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,25/5/20,40,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,25/5/20,40,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,25/5/20,40,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,25/5/20,40,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,25/5/20,40,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,26/5/20,41,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,26/5/20,41,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,26/5/20,41,168
Air India,9:00,Non-stop,SIN,MAA,one-way,26/5/20,41,293
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,26/5/20,41,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,27/5/20,42,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,27/5/20,42,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,27/5/20,42,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,27/5/20,42,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,27/5/20,42,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,28/5/20,43,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,28/5/20,43,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,28/5/20,43,168
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,28/5/20,43,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,29/5/20,44,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,29/5/20,44,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,29/5/20,44,168
Silkair,7:40,Non-stop,SIN,MAA,one-way,29/5/20,44,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,29/5/20,44,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,29/5/20,44,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,30/5/20,45,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,30/5/20,45,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,30/5/20,45,218
Air India,9:00,Non-stop,SIN,MAA,one-way,30/5/20,45,348
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,30/5/20,45,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,30/5/20,45,972
IndiGo,5:30,Non-stop,SIN,MAA,one-way,31/5/20,46,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,31/5/20,46,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,31/5/20,46,218
Air India,9:00,Non-stop,SIN,MAA,one-way,31/5/20,46,303
Silkair,7:40,Non-stop,SIN,MAA,one-way,31/5/20,46,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,31/5/20,46,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,31/5/20,46,972
IndiGo,11:30,Non-stop,SIN,MAA,one-way,1/6/20,47,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,1/6/20,47,185
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,1/6/20,47,218
Air India,9:00,Non-stop,SIN,MAA,one-way,1/6/20,47,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,1/6/20,47,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,1/6/20,47,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2/6/20,48,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,2/6/20,48,185
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,2/6/20,48,218
Air India,9:00,Non-stop,SIN,MAA,one-way,2/6/20,48,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2/6/20,48,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,3/6/20,49,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,3/6/20,49,185
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,3/6/20,49,218
Air India,9:00,Non-stop,SIN,MAA,one-way,3/6/20,49,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,3/6/20,49,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,3/6/20,49,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,4/6/20,50,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,4/6/20,50,185
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,4/6/20,50,218
Air India,9:00,Non-stop,SIN,MAA,one-way,4/6/20,50,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,4/6/20,50,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,4/6/20,50,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,5/6/20,51,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,5/6/20,51,185
Air India,9:00,Non-stop,SIN,MAA,one-way,5/6/20,51,215
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,5/6/20,51,218
Silkair,7:40,Non-stop,SIN,MAA,one-way,5/6/20,51,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,5/6/20,51,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,5/6/20,51,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,6/6/20,52,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,6/6/20,52,185
Air India,9:00,Non-stop,SIN,MAA,one-way,6/6/20,52,215
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,6/6/20,52,218
Silkair,7:40,Non-stop,SIN,MAA,one-way,6/6/20,52,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,6/6/20,52,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,6/6/20,52,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,7/6/20,53,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,7/6/20,53,185
Air India,9:00,Non-stop,SIN,MAA,one-way,7/6/20,53,215
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,7/6/20,53,218
Silkair,7:40,Non-stop,SIN,MAA,one-way,7/6/20,53,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,7/6/20,53,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,7/6/20,53,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,8/6/20,54,185
Air India,9:00,Non-stop,SIN,MAA,one-way,8/6/20,54,205
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,8/6/20,54,218
IndiGo,5:30,Non-stop,SIN,MAA,one-way,8/6/20,54,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,8/6/20,54,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,8/6/20,54,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,9/6/20,55,185
Air India,9:00,Non-stop,SIN,MAA,one-way,9/6/20,55,205
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,9/6/20,55,218
IndiGo,5:30,Non-stop,SIN,MAA,one-way,9/6/20,55,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,9/6/20,55,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,10/6/20,56,185
Air India,9:00,Non-stop,SIN,MAA,one-way,10/6/20,56,205
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,10/6/20,56,218
IndiGo,5:30,Non-stop,SIN,MAA,one-way,10/6/20,56,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,10/6/20,56,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,10/6/20,56,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,11/6/20,57,185
Air India,9:00,Non-stop,SIN,MAA,one-way,11/6/20,57,205
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,11/6/20,57,218
IndiGo,5:30,Non-stop,SIN,MAA,one-way,11/6/20,57,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,11/6/20,57,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,11/6/20,57,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,12/6/20,58,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,12/6/20,58,185
Air India,9:00,Non-stop,SIN,MAA,one-way,12/6/20,58,215
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,12/6/20,58,218
Silkair,7:40,Non-stop,SIN,MAA,one-way,12/6/20,58,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,12/6/20,58,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,12/6/20,58,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,13/6/20,59,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,13/6/20,59,185
Air India,9:00,Non-stop,SIN,MAA,one-way,13/6/20,59,215
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,13/6/20,59,218
Silkair,7:40,Non-stop,SIN,MAA,one-way,13/6/20,59,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,13/6/20,59,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,13/6/20,59,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,14/6/20,60,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,14/6/20,60,185
Air India,9:00,Non-stop,SIN,MAA,one-way,14/6/20,60,215
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,14/6/20,60,218
Silkair,7:40,Non-stop,SIN,MAA,one-way,14/6/20,60,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,14/6/20,60,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,14/6/20,60,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,15/6/20,61,185
Air India,9:00,Non-stop,SIN,MAA,one-way,15/6/20,61,205
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,15/6/20,61,218
IndiGo,5:30,Non-stop,SIN,MAA,one-way,15/6/20,61,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,15/6/20,61,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,15/6/20,61,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,16/6/20,62,159
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,16/6/20,62,168
Air India,9:00,Non-stop,SIN,MAA,one-way,16/6/20,62,205
IndiGo,11:30,Non-stop,SIN,MAA,one-way,16/6/20,62,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,16/6/20,62,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,17/6/20,63,159
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,17/6/20,63,168
Air India,9:00,Non-stop,SIN,MAA,one-way,17/6/20,63,205
IndiGo,11:30,Non-stop,SIN,MAA,one-way,17/6/20,63,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,17/6/20,63,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,17/6/20,63,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,18/6/20,64,159
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,18/6/20,64,168
Air India,9:00,Non-stop,SIN,MAA,one-way,18/6/20,64,205
IndiGo,11:30,Non-stop,SIN,MAA,one-way,18/6/20,64,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,18/6/20,64,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,18/6/20,64,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,19/6/20,65,159
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,19/6/20,65,168
IndiGo,11:30,Non-stop,SIN,MAA,one-way,19/6/20,65,185
Air India,9:00,Non-stop,SIN,MAA,one-way,19/6/20,65,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,19/6/20,65,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,19/6/20,65,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,19/6/20,65,496
IndiGo,11:30,Non-stop,SIN,MAA,one-way,20/6/20,66,185
IndiGo,5:30,Non-stop,SIN,MAA,one-way,20/6/20,66,185
Air India,9:00,Non-stop,SIN,MAA,one-way,20/6/20,66,215
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,20/6/20,66,218
Silkair,7:40,Non-stop,SIN,MAA,one-way,20/6/20,66,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,20/6/20,66,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,20/6/20,66,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,21/6/20,67,159
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,21/6/20,67,168
IndiGo,11:30,Non-stop,SIN,MAA,one-way,21/6/20,67,185
Air India,9:00,Non-stop,SIN,MAA,one-way,21/6/20,67,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,21/6/20,67,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,21/6/20,67,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,21/6/20,67,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,22/6/20,68,159
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,22/6/20,68,168
Air India,9:00,Non-stop,SIN,MAA,one-way,22/6/20,68,205
IndiGo,11:30,Non-stop,SIN,MAA,one-way,22/6/20,68,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,22/6/20,68,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,22/6/20,68,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,23/6/20,69,159
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,23/6/20,69,168
Air India,9:00,Non-stop,SIN,MAA,one-way,23/6/20,69,205
IndiGo,11:30,Non-stop,SIN,MAA,one-way,23/6/20,69,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,23/6/20,69,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,24/6/20,70,159
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,24/6/20,70,168
Air India,9:00,Non-stop,SIN,MAA,one-way,24/6/20,70,205
IndiGo,11:30,Non-stop,SIN,MAA,one-way,24/6/20,70,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,24/6/20,70,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,24/6/20,70,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,25/6/20,71,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,25/6/20,71,168
Air India,9:00,Non-stop,SIN,MAA,one-way,25/6/20,71,205
IndiGo,11:30,Non-stop,SIN,MAA,one-way,25/6/20,71,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,25/6/20,71,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,25/6/20,71,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,26/6/20,72,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,26/6/20,72,148
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,26/6/20,72,168
Air India,9:00,Non-stop,SIN,MAA,one-way,26/6/20,72,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,26/6/20,72,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,26/6/20,72,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,26/6/20,72,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,27/6/20,73,159
IndiGo,11:30,Non-stop,SIN,MAA,one-way,27/6/20,73,185
Air India,9:00,Non-stop,SIN,MAA,one-way,27/6/20,73,215
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,27/6/20,73,218
Silkair,7:40,Non-stop,SIN,MAA,one-way,27/6/20,73,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,27/6/20,73,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,27/6/20,73,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,28/6/20,74,139
IndiGo,11:30,Non-stop,SIN,MAA,one-way,28/6/20,74,148
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,28/6/20,74,168
Air India,9:00,Non-stop,SIN,MAA,one-way,28/6/20,74,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,28/6/20,74,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,28/6/20,74,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,28/6/20,74,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,29/6/20,75,148
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,29/6/20,75,168
IndiGo,11:30,Non-stop,SIN,MAA,one-way,29/6/20,75,159
Air India,9:00,Non-stop,SIN,MAA,one-way,29/6/20,75,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,29/6/20,75,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,29/6/20,75,496
IndiGo,5:30,Non-stop,SIN,MAA,one-way,30/6/20,76,159
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,30/6/20,76,168
Air India,9:00,Non-stop,SIN,MAA,one-way,30/6/20,76,205
IndiGo,11:30,Non-stop,SIN,MAA,one-way,30/6/20,76,185
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,30/6/20,76,496
