carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-08,19,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-09,20,126
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-09,20,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-09,20,972
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-09,20,"1,009"
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-09,20,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-09,20,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-10,21,134
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-10,21,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-10,21,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-10,21,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-10,21,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-10,21,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-11,22,134
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-11,22,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-11,22,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-11,22,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-11,22,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-12,23,143
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-12,23,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-12,23,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-12,23,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-12,23,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-13,24,134
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-13,24,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-13,24,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-13,24,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-13,24,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-14,25,143
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-14,25,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-14,25,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-14,25,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-14,25,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-15,26,143
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-15,26,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-15,26,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-15,26,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-15,26,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-15,26,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-16,27,143
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-16,27,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-16,27,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-16,27,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-16,27,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-16,27,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-17,28,150
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-17,28,156
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-17,28,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-17,28,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-17,28,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-17,28,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-18,29,150
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-18,29,201
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-18,29,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-18,29,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-18,29,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-19,30,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-19,30,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-19,30,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-19,30,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-20,31,150
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-20,31,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-20,31,"1,031"
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-20,31,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-20,31,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-21,32,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-21,32,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-21,32,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-21,32,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-21,32,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-22,33,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-22,33,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-22,33,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-22,33,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-22,33,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-22,33,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-23,34,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-23,34,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-23,34,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-23,34,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-23,34,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-23,34,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-24,35,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-24,35,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-24,35,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-24,35,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-24,35,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-24,35,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-25,36,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-25,36,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-25,36,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-25,36,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-25,36,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-26,37,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-26,37,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-26,37,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-26,37,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-27,38,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-27,38,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-27,38,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-27,38,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-27,38,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-28,39,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-28,39,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-28,39,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-28,39,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-28,39,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-29,40,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-29,40,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-29,40,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-29,40,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-29,40,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-29,40,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-30,41,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-30,41,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-30,41,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-30,41,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-30,41,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-30,41,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-31,42,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-31,42,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-31,42,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-31,42,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-31,42,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-31,42,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-01,43,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-01,43,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-01,43,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-01,43,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-01,43,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-01,43,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-02,44,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-02,44,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-02,44,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-02,44,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-02,44,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-03,45,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-03,45,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-03,45,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-03,45,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-03,45,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-03,45,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-04,46,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-04,46,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-04,46,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-04,46,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-04,46,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-04,46,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-05,47,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-05,47,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-05,47,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-05,47,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-05,47,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-05,47,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-05,47,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-06,48,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-06,48,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-06,48,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-06,48,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-06,48,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-06,48,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-06,48,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-07,49,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-07,49,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-07,49,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-07,49,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-07,49,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-07,49,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-07,49,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-08,50,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-08,50,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-08,50,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-08,50,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-08,50,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-08,50,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-09,51,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-09,51,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-09,51,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-09,51,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-09,51,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-10,52,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-10,52,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-10,52,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-10,52,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-10,52,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-10,52,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-11,53,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-11,53,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-11,53,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-11,53,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-11,53,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-11,53,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-12,54,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-12,54,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-12,54,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-12,54,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-12,54,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-12,54,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-12,54,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-13,55,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-13,55,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-13,55,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-13,55,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-13,55,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-13,55,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-13,55,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-14,56,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-14,56,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-14,56,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-14,56,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-14,56,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-14,56,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-14,56,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-15,57,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-15,57,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-15,57,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-15,57,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-15,57,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-15,57,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-16,58,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-16,58,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-16,58,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-16,58,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-16,58,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-17,59,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-17,59,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-17,59,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-17,59,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-17,59,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-17,59,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-18,60,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-18,60,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-18,60,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-18,60,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-18,60,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-18,60,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-19,61,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-19,61,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-19,61,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-19,61,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-19,61,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-19,61,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-19,61,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-20,62,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-20,62,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-20,62,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-20,62,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-20,62,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-20,62,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-20,62,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-21,63,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-21,63,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-21,63,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-21,63,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-21,63,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-21,63,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-21,63,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-22,64,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-22,64,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-22,64,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-22,64,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-22,64,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-22,64,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-23,65,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-23,65,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-23,65,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-23,65,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-23,65,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-24,66,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-24,66,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-24,66,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-24,66,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-24,66,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-24,66,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-25,67,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-25,67,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-25,67,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-25,67,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-25,67,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-25,67,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-26,68,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-26,68,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-26,68,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-26,68,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-26,68,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-26,68,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-26,68,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-27,69,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-27,69,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-27,69,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-27,69,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-27,69,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-27,69,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-27,69,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-28,70,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-28,70,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-28,70,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-28,70,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-28,70,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-28,70,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-28,70,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-29,71,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-29,71,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-29,71,496
